,water,uv,area,fertilizer_usage,yield,pesticides,pa,pb,pc,pd,r0,r1,r2,r3,r4,r5,r6,water2,uv2,pesticides2,water3,uv3,pesticides3
255,8.067,77.03399999999999,11.013,0.0,34.412,6.807,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.07648900000001,5934.237155999998,46.335249000000005,524.972036763,457138.02507530386,315.40403994300004
256,4.945,70.92,6.971,1.0,34.591,6.386,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.453025000000004,5029.6464000000005,40.780996,120.92020862500001,356702.522688,260.427440456
257,2.36,72.298,4.581,3.0,34.786,1.264,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.569599999999999,5227.000804,1.597696,13.144255999999999,377901.70412759203,2.019487744
258,6.642,78.919,6.789,1.0,34.81,7.276,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.116164000000005,6228.2085609999995,52.940175999999994,293.01956128800003,491523.9914255589,385.19272057599994
259,13.529000000000002,86.76299999999999,3.5069999999999997,1.0,35.012,3.844,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,183.03384100000005,7527.818168999998,14.776335999999999,2476.264834889001,653136.0877969468,56.80023558399999
260,4.51,85.12,6.2829999999999995,0.0,35.52,1.57,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.3401,7245.414400000001,2.4649,91.73385099999999,616729.6737280001,3.8698930000000002
261,2.74,75.27600000000001,6.5360000000000005,0.0,35.551,7.9670000000000005,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.507600000000001,5666.476176000002,63.47308900000001,20.570824000000005,426549.66062457615,505.6901000630001
262,5.655,66.375,4.168,1.0,35.721,5.167000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.979025000000004,4405.640625,26.697889000000007,180.841386375,292424.396484375,137.94799246300005
263,11.600999999999999,68.82,4.001,1.0,35.955999999999996,4.277,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,134.58320099999997,4736.192399999999,18.292729,1561.2997148009997,325944.76096799993,78.238001933
264,8.382,88.75200000000001,4.473,1.0,36.326,5.355,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.25792399999999,7876.917504000002,28.676025000000006,588.9019189679999,699092.1823150082,153.56011387500004
265,5.2860000000000005,77.891,5.971,2.0,36.398,1.261,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.941796000000004,6067.007881,1.5901209999999997,147.70033365600003,472565.3108589711,2.0051425809999994
266,9.06,67.911,3.908,3.0,36.917,1.525,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0836,4611.903921,2.3256249999999996,743.6774160000001,313199.00717903103,3.5465781249999995
267,5.364,55.059,6.727,1.0,36.982,1.666,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.772496,3031.4934809999995,2.775556,154.335668544,166910.99957037898,4.624076295999999
268,4.506,74.01899999999999,4.618,4.0,37.232,0.35,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.304036000000004,5478.812360999998,0.12249999999999998,91.48998621600002,405536.2121488589,0.04287499999999999
269,4.776695960114428,65.942,3.108,3.0,38.622,5.971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.816824295373497,4348.347363999999,35.652841,108.98903243435132,286738.7218768879,212.883113611
270,10.216000000000001,87.235,3.037,4.0,38.759,3.759,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.36665600000002,7609.9452249999995,14.130080999999999,1066.2097576960005,663853.571702875,53.114974479
271,5.622000000000001,64.888,7.502000000000001,2.0,38.821,0.267,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.606884000000008,4210.452544000001,0.071289,177.69390184800008,273207.84467507206,0.019034163000000003
272,7.162000000000001,84.523,5.114,2.0,39.16,0.6779999999999999,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.29424400000001,7144.137529,0.4596839999999999,367.36937552800015,603843.9363636669,0.3116657519999999
273,4.071000000000001,72.066,6.478,3.0,39.714,7.6370000000000005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.573041000000003,5193.508356,58.323769000000006,67.46884991100004,374275.37318349606,445.4186238530001
274,7.002000000000001,77.214,7.058,0.0,39.771,2.79,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.02800400000001,5962.001796,7.7841000000000005,343.2940840080001,460350.00667634397,21.717639000000002
275,2.925,60.833,8.633,1.0,39.785,0.221,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.555625,3700.6538889999997,0.048841,25.025203124999994,225121.87802953698,0.010793861
276,4.353,76.822,5.9479999999999995,1.0,39.806,2.775,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.948608999999998,5901.619684,7.700625,82.48329497699999,453374.2273642481,21.369234374999998
277,6.735,99.227,8.105,1.0,39.838,1.4340000000000002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.36022500000001,9845.997529,2.0563560000000005,305.50111537500004,976988.7968100831,2.948814504000001
278,2.853,95.76700000000001,6.612,0.0,40.010999999999996,2.835,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.139609000000002,9171.318289000003,8.037225,23.222304477000005,878309.6385826633,22.785532874999998
279,6.279,81.545,5.95,0.0,40.012,4.681,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.425841,6649.587025000001,21.911761000000002,247.55485563899998,542240.573953625,102.568953241
280,5.653,70.69086128818586,5.789,3.0,40.083,0.759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.956408999999994,4997.197869665534,0.5760810000000001,180.64958007699997,353256.2214341441,0.437245479
281,4.418,86.677,7.9510000000000005,2.0,40.141,0.368,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.518724000000002,7512.902329000001,0.135424,86.23372263200001,651195.8351707332,0.049836031999999995
282,5.523057349038591,70.471,7.255,2.0,40.23,0.287,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.504162480769185,4966.161841,0.08236899999999998,168.47623876567948,349970.39109711105,0.023639902999999993
283,3.1069999999999998,78.328,5.015,4.0,40.403,8.22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.653448999999998,6135.275584000001,67.56840000000001,29.993266042999995,480563.86594355205,555.4122480000001
284,12.203,65.71600000000001,5.399,1.0,40.656,0.187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,148.913209,4318.592656000001,0.034969,1817.1878894269998,283800.6349816961,0.006539203
285,10.345999999999998,66.05,4.61,2.0,40.778,7.569,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107.03971599999997,4362.6025,57.289761,1107.4329017359994,288149.895125,433.626201009
286,0.76,57.93,6.313,0.0,40.826,4.822,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5776,3355.8849,23.251684,0.43897600000000003,194406.412257,112.119620248
287,3.67,68.932,5.721,1.0,40.946999999999996,4.837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.4689,4751.620624,23.396568999999996,49.430862999999995,327538.712853568,113.16920425299998
288,2.1180000000000003,94.23899999999999,6.856,2.0,41.243,1.1740000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.485924000000002,8880.989120999999,1.3782760000000003,9.501187032000004,836935.5337739188,1.6180960240000006
289,4.154,77.532,10.908,1.0,41.422,7.715,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.255716,6011.211023999999,59.521225,71.680244264,466061.21311276796,459.20625087499997
290,5.263999999999999,78.729,5.98,0.0,41.611000000000004,3.213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.709695999999994,6198.255441,10.323369000000001,145.86383974399993,487982.452614489,33.168984597000005
291,3.93,68.896,7.691,2.0,41.693000000000005,7.36,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.4449,4746.658816,54.1696,60.698457000000005,327025.805787136,398.688256
292,5.678,67.31,5.239,4.0,41.729,0.091,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.239684,4530.636100000001,0.008281,183.05692575199998,304957.115891,0.000753571
293,4.624,78.676,11.007,1.0,42.251999999999995,0.23399999999999999,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.381375999999996,6189.9129760000005,0.05475599999999999,98.86748262399998,486997.593299776,0.012812903999999998
294,3.7569999999999997,73.536,4.738,3.0,42.323,2.068,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.115048999999997,5407.543296,4.276624,53.030239092999985,397649.10381465603,8.844058432
295,9.896,62.083999999999996,3.783,3.0,42.368,3.2689999999999997,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.93081600000002,3854.4230559999996,10.686360999999998,969.1233551360002,239298.00100870396,34.93371410899999
296,3.261,72.628,4.809,4.0,42.565,7.0089999999999995,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.634121,5274.826384,49.12608099999999,34.677868581000006,383100.090617152,344.3247017289999
297,9.665,83.70200000000001,5.5120000000000005,3.0,42.745,8.398,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.41222499999998,7006.024804000002,70.526404,902.8291546249998,586418.2881444083,592.280740792
298,2.161,70.267,8.619,2.0,42.821000000000005,8.254,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.669921,4937.451289,68.12851599999999,10.091699281,346939.88972416293,562.3327710639999
299,6.00275673673503,74.515,6.227,1.0,42.906000000000006,4.5280000000000005,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.033088440417785,5552.485225,20.502784000000005,216.297864381087,413743.436540875,92.83660595200003
300,8.126,71.38348402970236,5.101,3.0,43.121,0.429,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.031876,5095.601792218772,0.18404099999999998,536.5750243759999,363741.8091565714,0.07895358899999999
301,12.458,70.46,5.928,2.0,43.13399999999999,7.746,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,155.201764,4964.611599999999,60.000516000000005,1933.503575912,349806.53333599993,464.76399693600007
302,10.679,79.767,6.311,1.0,43.157,0.45799999999999996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.041041,6362.774288999999,0.20976399999999998,1217.844276839,507539.41671066295,0.09607191199999998
303,10.681,45.263999999999996,3.4760000000000004,4.0,43.202,4.41,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.08376099999998,2048.829696,19.4481,1218.5286512409998,92738.22735974398,85.76612100000001
304,2.96,63.967,9.209,0.0,43.287,4.877,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.7616,4091.7770889999997,23.785128999999998,25.934336,261738.705052063,116.00007413299998
305,4.894,81.589,7.362,1.0,43.299,1.85,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.951236,6656.764921,3.4225000000000003,117.21734898400001,543118.793139469,6.331625000000001
306,5.459,74.75399999999999,6.955,1.0,43.394,5.636,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.800680999999997,5588.160515999999,31.764496,162.68191757899996,417737.35121306387,179.024699456
307,3.594,74.763,6.617999999999999,2.0,43.988,1.736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.916835999999998,5589.506169000001,3.013696,46.423108584,417888.2497129471,5.231776256
308,6.303,91.62200000000001,7.047000000000001,1.0,44.016000000000005,1.358,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.727809,8394.590884000003,1.8441640000000004,250.404380127,769129.2059738484,2.5043747120000006
309,1.54,62.263999999999996,7.925,0.0,44.111999999999995,3.5639999999999996,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3716,3876.8056959999994,12.702095999999997,3.652264,241385.42985574395,45.27027014399999
310,6.702999999999999,84.339,9.504,0.0,44.235,5.221,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.93020899999999,7113.066921,27.258841,301.1671909269999,599908.951050219,142.318408861
311,5.812,76.878,5.567,2.0,44.262,2.9210000000000003,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.779344,5910.226884,8.532241,196.32554732800003,454366.422388152,24.922675961000007
312,6.846,71.249,7.643,0.0,44.347,4.537,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.867716,5076.4200009999995,20.584369,320.856383736,361689.8486512489,93.39128215299999
313,6.7139999999999995,85.35600000000001,9.628,0.0,44.4,3.097,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.07779599999999,7285.6467360000015,9.591409,302.6523223439999,621873.6627980162,29.704593672999998
314,6.0760000000000005,101.85700000000001,7.167999999999999,3.0,44.428999999999995,0.11599999999999999,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.917776,10374.848449000003,0.013455999999999997,224.31240697600006,1056750.9384697934,0.0015608959999999998
315,2.844,79.646,8.309,2.0,44.809,1.085,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.088336,6343.485316,1.177225,23.003227583999998,505233.23147813603,1.2772891249999998
316,7.643,67.181,3.9930000000000003,2.0,45.206,3.9189999999999996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.415448999999995,4513.286760999999,15.358560999999996,446.46927670699995,303207.117890741,60.19020055899998
317,5.867999999999999,87.286,5.861000000000001,3.0,45.247,1.57,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.433423999999995,7618.8457960000005,2.4649,202.05533203199994,665018.574149656,3.8698930000000002
318,3.3489999999999998,74.586,6.415,0.0,45.31399999999999,6.73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.215800999999999,5563.071395999999,45.2929,37.561717548999994,414927.243142056,304.82121700000005
319,4.019,65.212,9.796,0.0,45.585,4.933,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.152361000000003,4252.604944000001,24.334488999999998,64.916338859,277320.87360812805,120.04203423699998
320,1.531,86.133,6.276,1.0,45.651,3.2689999999999997,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3439609999999997,7418.8936889999995,10.686360999999998,3.5886042909999993,639011.5701146369,34.93371410899999
321,3.983,77.509,4.69,3.0,45.96,2.2030000000000003,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.864289000000001,6007.645081,4.853209000000001,63.187463087000005,465646.562583229,10.691619427000004
322,9.717,74.81025512445068,3.784,2.0,46.108999999999995,2.752,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.420089,5596.574271785399,7.573503999999999,917.4800048130002,418681.14909520245,20.842283007999995
323,0.8370000000000001,84.711,5.615,3.0,46.146,5.4110000000000005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7005690000000001,7175.9535209999995,29.278921000000004,0.5863762530000002,607882.1987174309,158.42824153100005
324,8.376,70.244,8.503,2.0,46.468999999999994,0.5820000000000001,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.15737599999999,4934.219536,0.3387240000000001,587.6381813759999,346599.317086784,0.19713736800000006
325,4.832,69.357,5.257000000000001,3.0,46.507,2.813,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.348224,4810.393449,7.912969000000001,112.81861836799999,333634.458442293,22.259181797000004
326,7.202999999999999,57.88,10.52,0.0,46.674,8.256,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.883208999999994,3350.0944000000004,68.161536,373.7147544269999,193903.46387200002,562.7416412160001
327,7.645,82.447,10.73,0.0,46.867,6.601,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.44602499999999,6797.507809000001,43.573201,446.81986112499993,560434.126328623,287.626699801
328,8.882,77.505,3.946,4.0,46.925,2.7539999999999996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.889924,6007.025024999999,7.584515999999997,700.700304968,465574.47456262494,20.88775706399999
329,5.021528286845093,60.744,7.534,1.0,47.163999999999994,2.3930000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.21574633558541,3689.833536,5.7264490000000015,126.62158349805263,224135.248310784,13.703392457000005
330,12.802,88.061,4.623,5.0,47.218,0.42700000000000005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,163.891204,7754.739721000001,0.18232900000000005,2098.135193608,682890.1345709811,0.07785448300000003
331,9.203,57.391000000000005,4.117,5.0,47.261,5.598,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.69520899999999,3293.7268810000005,31.337604,779.4500084269998,189030.27942747105,175.427907192
332,7.997000000000001,62.071000000000005,5.502000000000001,4.0,47.541000000000004,0.7440000000000001,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.95200900000001,3852.8090410000004,0.5535360000000001,511.4242159730002,239147.70998391105,0.41183078400000017
333,2.112,68.282,6.68,2.0,47.695,2.09,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4605440000000005,4662.431524,4.368099999999999,9.420668928000001,318360.14932176797,9.129328999999998
334,0.782,69.273,8.359,1.0,48.082,5.813,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6115240000000001,4798.7485289999995,33.790969,0.47821176800000004,332423.70684941695,196.42690279699997
335,5.01,86.12700000000001,7.6979999999999995,0.0,48.511,6.974,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.100099999999998,7417.8601290000015,48.636676,125.75150099999999,638878.0393303832,339.192178424
336,6.13,82.559,10.787,1.0,48.638000000000005,1.1059999999999999,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.5769,6815.988480999999,1.2232359999999998,230.346397,562721.1930028789,1.3528990159999996
337,4.573,71.038,6.393,1.0,48.684,4.449,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.912329000000003,5046.397443999999,19.793601,95.63208051700002,358485.981626872,88.06173084899999
338,5.263999999999999,84.914,8.351,1.0,49.153,2.213,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.709695999999994,7210.387396,4.897369,145.86383974399993,612262.835343944,10.837877597
339,3.5069999999999997,74.09,6.572,0.0,49.18899999999999,3.7319999999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.299048999999998,5489.328100000001,13.927823999999998,43.13276484299999,406704.31892900006,51.97863916799999
340,4.152,87.314,10.277000000000001,1.0,49.595,7.019,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.239104,7623.734595999998,49.266361,71.576759808,665658.7625151438,345.800587859
341,4.145,84.21799999999999,5.272,4.0,50.052,1.756,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.181024999999998,7092.6715239999985,3.083536,71.21534862499998,597330.6104082317,5.414689216
342,11.267000000000001,88.425,5.995,1.0,50.531000000000006,2.863,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.94528900000003,7818.980624999999,8.196769,1430.2925711630005,691393.361765625,23.467349647
343,5.4510000000000005,73.319,9.291,0.0,50.538999999999994,2.012,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.713401000000005,5375.675761,4.048144,161.96774885100004,394139.17112075904,8.144865728000001
344,9.26,76.631,4.038,5.0,50.553999999999995,5.61,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.74759999999999,5872.310161,31.472100000000005,794.0227759999999,450000.999947591,176.55848100000003
345,5.771,81.979,4.395,4.0,50.643,3.863,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.304441,6720.556441,14.922769,192.199929011,550944.496476739,57.646656647
346,5.371,50.071999999999996,7.665,1.0,50.891999999999996,2.272,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.847641000000003,2507.2051839999995,5.1619839999999995,154.94067981100005,125540.77797324797,11.728027647999998
347,8.701,63.37,5.281000000000001,2.0,51.147,1.189,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.707401,4015.7569,1.4137210000000002,658.7300961010001,254478.51475299997,1.6809142690000003
348,5.95,74.222,4.2780000000000005,4.0,51.238,4.612,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.4025,5508.9052839999995,21.270544,210.644875,408881.96798904793,98.09974892800001
349,5.9270000000000005,66.991,8.628,1.0,51.585,1.845,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.129329000000006,4487.794081,3.404025,208.21153298300004,300641.813280271,6.280426125
350,6.176,90.336,7.853,2.0,51.638999999999996,7.028,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.142976000000004,8160.592896,49.39278399999999,235.571019776,737195.319853056,347.1324859519999
351,7.355,93.26799999999999,11.722000000000001,0.0,51.758,0.235,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.096025000000004,8698.919823999997,0.055224999999999996,397.87626387500006,811330.8541448317,0.012977874999999998
352,10.732000000000001,69.46966803471348,7.242000000000001,1.0,51.86,7.047999999999999,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.17582400000002,4826.034776853292,49.674303999999985,1236.0669431680003,335263.03387198073,350.10449459199987
353,7.085,86.275,9.208,0.0,52.056999999999995,4.279,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.197224999999996,7443.375625000001,18.309841,355.647339125,642177.2320468752,78.34780963899999
354,2.112,69.586,7.107,3.0,52.501999999999995,5.912000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4605440000000005,4842.211396,34.95174400000001,9.420668928000001,336950.122202056,206.63471052800008
355,3.612,65.987,6.892,0.0,52.623999999999995,2.927,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.046544,4354.284169,8.567329,47.12411692800001,287326.14945980295,25.076571983
356,11.267000000000001,59.765,4.282,3.0,52.869,2.65,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.94528900000003,3571.8552250000002,7.0225,1430.2925711630005,213471.927522125,18.609624999999998
357,1.598,71.792,8.305,1.0,52.913000000000004,6.187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5536040000000004,5154.091264000001,38.278969000000004,4.080659192000001,370022.52002508804,236.83198120300003
358,4.763999999999999,64.363,8.835,3.0,53.273,7.871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.695695999999995,4142.595769,61.95264100000001,108.12229574399996,266629.89148014697,487.62923731100005
359,10.073,63.706,5.311,3.0,53.373000000000005,0.45399999999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101.46532900000001,4058.4544360000004,0.20611599999999997,1022.0602590170001,258547.89829981604,0.09357666399999998
360,6.61,62.158,7.037000000000001,3.0,53.50899999999999,1.5390000000000001,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.6921,3863.6169640000003,2.3685210000000003,288.80478100000005,240154.70324831203,3.6451538190000012
361,2.208,53.32899999999999,6.19,3.0,53.51,5.276,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8752640000000005,2843.9822409999992,27.836176,10.764582912000003,151666.72893028895,146.863664576
362,6.04,71.725,10.049,1.0,53.753,6.93,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.4816,5144.475624999999,48.024899999999995,220.348864,368987.5142031249,332.81255699999997
363,6.66,91.051,5.165,2.0,54.193000000000005,4.513,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.3556,8290.284601000001,20.367169,295.408296,754838.703205651,91.917033697
364,7.14,67.03699999999999,5.912999999999999,3.0,54.286,1.69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.9796,4493.959368999999,2.8560999999999996,363.99434399999996,301261.5542196529,4.826809
365,7.076963658678596,69.941,5.172999999999999,3.0,54.453,5.457999999999999,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.08341462625754,4891.743481,29.78976399999999,354.4385052125567,342133.430804621,162.59253191199994
366,6.549058838825743,82.815,8.037,1.0,54.608999999999995,5.181,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.890171674401586,6858.324224999999,26.842761,280.8902579029932,567972.120693375,139.072344741
367,10.954,77.244,6.229,1.0,54.715,3.222,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.99011600000001,5966.635536,10.381283999999999,1314.3717306640003,460886.79534278397,33.448497048
368,6.852,83.665,7.372999999999999,1.0,54.876000000000005,7.09,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.949904000000004,6999.832225000001,50.2681,321.70074220800007,585640.9631046251,356.400829
369,5.111000000000001,83.749,8.572000000000001,0.0,54.893,4.916,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.122321000000007,7013.895000999999,24.167056000000002,133.51118263100005,587406.6924387489,118.80524729600003
